,route_short_name,stop_name,service_id,average_wait
3734,48,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:06:54.110429
3735,59,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:07:28.333333
3736,47,Srpskih Udarnih Brigada,Zimski-Subota,0:07:50
3737,47,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:08:11.739130
3738,50,Srpskih Udarnih Brigada,Zimski-Subota,0:08:25.454545
3739,94,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:09:21.500000
3740,48,Srpskih Udarnih Brigada,Zimski-Subota,0:09:45.789474
3741,50,Srpskih Udarnih Brigada,Zimski-Nedelja,0:10:54.117647
3742,47,Srpskih Udarnih Brigada,Zimski-Nedelja,0:10:55.339806
3743,48,Srpskih Udarnih Brigada,Zimski-Nedelja,0:11:07.878788
3744,59,Srpskih Udarnih Brigada,Zimski-Subota,0:11:20.842105
3745,94,Srpskih Udarnih Brigada,Zimski-Subota,0:11:45.625000
3746,94,Srpskih Udarnih Brigada,Zimski-Nedelja,0:12:15.652174
3747,59,Srpskih Udarnih Brigada,Zimski-Nedelja,0:14:47.671233
3748,502,Srpskih Udarnih Brigada,Zimski-Subota,0:21:17.142857
3749,502,Srpskih Udarnih Brigada,Zimski-Nedelja,0:21:17.142857
3750,502,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:21:17.142857
3751,503,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:42:35
3752,54,Srpskih Udarnih Brigada,Zimski-Radni Dan,0:43:57.500000
3753,503,Srpskih Udarnih Brigada,Zimski-Nedelja,1:12:55.714286
3754,503,Srpskih Udarnih Brigada,Zimski-Subota,1:12:55.714286
3755,54,Srpskih Udarnih Brigada,Zimski-Nedelja,1:23:50.769231
3756,54,Srpskih Udarnih Brigada,Zimski-Subota,1:23:50.769231
3757,50,Pet Solitera,Zimski-Radni Dan,0:06:28.255814
3758,48,Pet Solitera,Zimski-Radni Dan,0:06:54.110429
3759,59,Pet Solitera,Zimski-Radni Dan,0:07:28.750000
3760,47,Pet Solitera,Zimski-Subota,0:07:50
3761,47,Pet Solitera,Zimski-Radni Dan,0:08:11.739130
3762,50,Pet Solitera,Zimski-Subota,0:08:25.454545
3763,94,Pet Solitera,Zimski-Radni Dan,0:09:22
3764,48,Pet Solitera,Zimski-Subota,0:09:46.842105
3765,50,Pet Solitera,Zimski-Nedelja,0:10:54.117647
3766,47,Pet Solitera,Zimski-Nedelja,0:10:56.504854
3767,48,Pet Solitera,Zimski-Nedelja,0:11:09.090909
3768,59,Pet Solitera,Zimski-Subota,0:11:20.842105
3769,94,Pet Solitera,Zimski-Subota,0:11:45.625000
3770,94,Pet Solitera,Zimski-Nedelja,0:12:15.652174
3771,42,Pet Solitera,Zimski-Radni Dan,0:13:14.651163
3772,59,Pet Solitera,Zimski-Nedelja,0:14:47.671233
3773,42,Pet Solitera,Zimski-Subota,0:25:17.727273
3774,42,Pet Solitera,Zimski-Nedelja,0:25:17.727273
3775,50,Go Rakovica,Zimski-Radni Dan,0:06:28.255814
3776,59,Go Rakovica,Zimski-Radni Dan,0:07:28.333333
3777,47,Go Rakovica,Zimski-Subota,0:07:49.583333
3778,47,Go Rakovica,Zimski-Radni Dan,0:08:11.304348
3779,50,Go Rakovica,Zimski-Subota,0:08:25.909091
3780,94,Go Rakovica,Zimski-Radni Dan,0:09:18.655462
3781,50,Go Rakovica,Zimski-Nedelja,0:10:54.705882
3782,47,Go Rakovica,Zimski-Nedelja,0:10:55.339806
3783,59,Go Rakovica,Zimski-Subota,0:11:20.842105
3784,94,Go Rakovica,Zimski-Subota,0:11:43.578947
3785,94,Go Rakovica,Zimski-Nedelja,0:12:13.846154
3786,505,Go Rakovica,Zimski-Nedelja,0:14:44.615385
3787,505,Go Rakovica,Zimski-Radni Dan,0:14:44.615385
3788,505,Go Rakovica,Zimski-Subota,0:14:44.615385
3789,59,Go Rakovica,Zimski-Nedelja,0:14:46.849315
3790,502,Go Rakovica,Zimski-Nedelja,0:21:25.714286
3791,502,Go Rakovica,Zimski-Subota,0:21:25.714286
3792,502,Go Rakovica,Zimski-Radni Dan,0:21:25.714286
3793,503,Go Rakovica,Zimski-Radni Dan,0:42:37.500000
3794,54,Go Rakovica,Zimski-Radni Dan,0:44:00
3795,505R,Go Rakovica,Zimski-Nedelja,0:51:33.750000
3796,505R,Go Rakovica,Zimski-Subota,0:51:33.750000
3797,505R,Go Rakovica,Zimski-Radni Dan,0:51:33.750000
3798,503,Go Rakovica,Zimski-Subota,1:13:00
3799,503,Go Rakovica,Zimski-Nedelja,1:13:00
3800,54,Go Rakovica,Zimski-Nedelja,1:23:50.769231
3801,54,Go Rakovica,Zimski-Subota,1:23:50.769231
3802,50,Raška,Zimski-Radni Dan,0:06:28.255814
3803,48,Raška,Zimski-Radni Dan,0:06:54.110429
3804,59,Raška,Zimski-Radni Dan,0:07:28.750000
3805,47,Raška,Zimski-Subota,0:07:50
3806,47,Raška,Zimski-Radni Dan,0:08:11.304348
3807,50,Raška,Zimski-Subota,0:08:25.909091
3808,94,Raška,Zimski-Radni Dan,0:09:22
3809,48,Raška,Zimski-Subota,0:09:46.315789
3810,50,Raška,Zimski-Nedelja,0:10:54.705882
3811,47,Raška,Zimski-Nedelja,0:10:56.504854
3812,48,Raška,Zimski-Nedelja,0:11:09.090909
3813,59,Raška,Zimski-Subota,0:11:21.473684
3814,94,Raška,Zimski-Subota,0:11:45.625000
3815,94,Raška,Zimski-Nedelja,0:12:15.652174
3816,42,Raška,Zimski-Radni Dan,0:13:15.348837
3817,59,Raška,Zimski-Nedelja,0:14:46.849315
3818,42,Raška,Zimski-Subota,0:25:16.363636
3819,42,Raška,Zimski-Nedelja,0:25:16.363636
3820,503,Raška,Zimski-Radni Dan,0:42:32.500000
3821,503,Raška,Zimski-Nedelja,1:12:55.714286
3822,503,Raška,Zimski-Subota,1:12:55.714286
3823,50,Vareška,Zimski-Radni Dan,0:06:28.255814
3824,59,Vareška,Zimski-Radni Dan,0:07:28.333333
3825,47,Vareška,Zimski-Subota,0:07:50
3826,47,Vareška,Zimski-Radni Dan,0:08:11.304348
3827,50,Vareška,Zimski-Subota,0:08:25.909091
3828,94,Vareška,Zimski-Radni Dan,0:09:19.159664
3829,50,Vareška,Zimski-Nedelja,0:10:54.705882
3830,47,Vareška,Zimski-Nedelja,0:10:55.922330
3831,59,Vareška,Zimski-Subota,0:11:20.842105
3832,94,Vareška,Zimski-Subota,0:11:45.625000
3833,94,Vareška,Zimski-Nedelja,0:12:16.304348
3834,59,Vareška,Zimski-Nedelja,0:14:46.849315
3835,502,Vareška,Zimski-Nedelja,0:21:15.918367
3836,502,Vareška,Zimski-Radni Dan,0:21:15.918367
3837,502,Vareška,Zimski-Subota,0:21:15.918367
3838,503,Vareška,Zimski-Radni Dan,0:42:32.500000
3839,54,Vareška,Zimski-Radni Dan,0:43:57.500000
3840,503,Vareška,Zimski-Nedelja,1:12:55.714286
3841,503,Vareška,Zimski-Subota,1:12:55.714286
3842,54,Vareška,Zimski-Nedelja,1:23:55.384615
3843,54,Vareška,Zimski-Subota,1:23:55.384615
3844,50,Paunova,Zimski-Radni Dan,0:06:28.604651
3845,41,Paunova,Zimski-Radni Dan,0:06:31.885714
3846,41,Paunova,Zimski-Nedelja,0:06:47.017544
3847,41,Paunova,Zimski-Subota,0:06:47.017544
3848,48,Paunova,Zimski-Radni Dan,0:06:57.073171
3849,47,Paunova,Zimski-Subota,0:07:50
3850,47,Paunova,Zimski-Radni Dan,0:08:11.739130
3851,50,Paunova,Zimski-Subota,0:08:25.454545
3852,40,Paunova,Zimski-Radni Dan,0:09:23.684211
3853,48,Paunova,Zimski-Subota,0:09:51.130435
3854,40,Paunova,Zimski-Nedelja,0:10:19.223301
3855,40,Paunova,Zimski-Subota,0:10:19.223301
3856,78,Paunova,Zimski-Radni Dan,0:10:36.363636
3857,50,Paunova,Zimski-Nedelja,0:10:54.117647
3858,47,Paunova,Zimski-Nedelja,0:10:56.504854
3859,48,Paunova,Zimski-Nedelja,0:11:19.200000
3860,49,Paunova,Zimski-Radni Dan,0:14:03.380282
3861,78,Paunova,Zimski-Subota,0:16:59
3862,78,Paunova,Zimski-Nedelja,0:18:11.785714
3863,49,Paunova,Zimski-Subota,0:18:51.923077
3864,49,Paunova,Zimski-Nedelja,0:18:51.923077
3865,41,Višegradska,Zimski-Radni Dan,0:06:29.142857
3866,41,Višegradska,Zimski-Nedelja,0:06:41.647059
3867,41,Višegradska,Zimski-Subota,0:06:41.647059
3868,37,Višegradska,Zimski-Radni Dan,0:06:41.818182
3869,23,Višegradska,Zimski-Radni Dan,0:06:56.319018
3870,40,Višegradska,Zimski-Radni Dan,0:09:25.789474
3871,23,Višegradska,Zimski-Nedelja,0:09:28
3872,23,Višegradska,Zimski-Subota,0:09:28
3873,74,Višegradska,Zimski-Radni Dan,0:10:16.111111
3874,40,Višegradska,Zimski-Nedelja,0:10:20.388350
3875,40,Višegradska,Zimski-Subota,0:10:20.388350
3876,37,Višegradska,Zimski-Subota,0:10:30
3877,E2,Višegradska,Zimski-Radni Dan,0:13:06.956522
3878,37,Višegradska,Zimski-Nedelja,0:13:47.407407
3879,58,Višegradska,Zimski-Radni Dan,0:15:11.304348
3880,74,Višegradska,Zimski-Subota,0:15:32.571429
3881,74,Višegradska,Zimski-Nedelja,0:17:27.096774
3882,E2,Višegradska,Zimski-Subota,0:17:32.400000
3883,58,Višegradska,Zimski-Subota,0:18:40
3884,44,Višegradska,Zimski-Radni Dan,0:21:30
3885,58,Višegradska,Zimski-Nedelja,0:25:46.153846
3886,44,Višegradska,Zimski-Nedelja,0:27:33.846154
3887,44,Višegradska,Zimski-Subota,0:27:33.846154
3888,41,Železnička Stanica Beograd Centar,Zimski-Radni Dan,0:06:29.828571
3889,41,Železnička Stanica Beograd Centar,Zimski-Subota,0:06:41.647059
3890,41,Železnička Stanica Beograd Centar,Zimski-Nedelja,0:06:41.647059
3891,40,Železnička Stanica Beograd Centar,Zimski-Radni Dan,0:09:25.263158
3892,40,Železnička Stanica Beograd Centar,Zimski-Subota,0:10:20.388350
3893,40,Železnička Stanica Beograd Centar,Zimski-Nedelja,0:10:20.388350
3894,41,Ortopedski Zavod,Zimski-Radni Dan,0:06:29.828571
3895,41,Ortopedski Zavod,Zimski-Subota,0:06:41.647059
3896,41,Ortopedski Zavod,Zimski-Nedelja,0:06:41.647059
3897,40,Ortopedski Zavod,Zimski-Radni Dan,0:09:25.263158
3898,40,Ortopedski Zavod,Zimski-Subota,0:10:20.388350
3899,40,Ortopedski Zavod,Zimski-Nedelja,0:10:20.388350
3900,44,Ortopedski Zavod,Zimski-Radni Dan,0:21:30
3901,36,Ortopedski Zavod,Zimski-Radni Dan,0:22:18.461538
3902,36,Ortopedski Zavod,Zimski-Subota,0:22:18.461538
3903,36,Ortopedski Zavod,Zimski-Nedelja,0:22:18.461538
3904,44,Ortopedski Zavod,Zimski-Nedelja,0:27:33.846154
3905,44,Ortopedski Zavod,Zimski-Subota,0:27:33.846154
3906,38L,Ortopedski Zavod,Zimski-Nedelja,0:29:48.750000
3907,38L,Ortopedski Zavod,Zimski-Subota,0:29:48.750000
3908,38L,Ortopedski Zavod,Zimski-Radni Dan,0:29:48.750000
3909,41,Muzej Jugoslavije,Zimski-Radni Dan,0:06:30.171429
3910,41,Muzej Jugoslavije,Zimski-Subota,0:06:42
3911,41,Muzej Jugoslavije,Zimski-Nedelja,0:06:42
3912,40,Muzej Jugoslavije,Zimski-Radni Dan,0:09:25.263158
3913,40,Muzej Jugoslavije,Zimski-Nedelja,0:10:20.388350
3914,40,Muzej Jugoslavije,Zimski-Subota,0:10:20.388350
3915,41,Stadion Partizan,Zimski-Radni Dan,0:06:30.514286
3916,41,Stadion Partizan,Zimski-Subota,0:06:42
3917,41,Stadion Partizan,Zimski-Nedelja,0:06:42
3918,40,Stadion Partizan,Zimski-Radni Dan,0:09:24.736842
3919,40,Stadion Partizan,Zimski-Nedelja,0:10:19.805825
3920,40,Stadion Partizan,Zimski-Subota,0:10:19.805825
3921,34,Stadion Partizan,Zimski-Radni Dan,0:22:57.142857
3922,34,Stadion Partizan,Zimski-Subota,0:33:51.724138
3923,34,Stadion Partizan,Zimski-Nedelja,0:33:51.724138
3924,41,Pedagoška Akademija,Zimski-Radni Dan,0:06:30.857143
3925,41,Pedagoška Akademija,Zimski-Subota,0:06:42
3926,41,Pedagoška Akademija,Zimski-Nedelja,0:06:42
3927,40,Pedagoška Akademija,Zimski-Radni Dan,0:09:24.736842
3928,40,Pedagoška Akademija,Zimski-Subota,0:10:20.388350
3929,40,Pedagoška Akademija,Zimski-Nedelja,0:10:20.388350
3930,34,Pedagoška Akademija,Zimski-Radni Dan,0:22:57.142857
3931,34,Pedagoška Akademija,Zimski-Subota,0:33:51.724138
3932,34,Pedagoška Akademija,Zimski-Nedelja,0:33:51.724138
3933,41,Paje Adamova,Zimski-Radni Dan,0:06:31.200000
3934,41,Paje Adamova,Zimski-Subota,0:06:42.352941
3935,41,Paje Adamova,Zimski-Nedelja,0:06:42.352941
3936,59,Paje Adamova,Zimski-Radni Dan,0:07:26.250000
3937,94,Paje Adamova,Zimski-Radni Dan,0:09:05.500000
3938,40,Paje Adamova,Zimski-Radni Dan,0:09:24.210526
3939,40,Paje Adamova,Zimski-Nedelja,0:10:19.805825
3940,40,Paje Adamova,Zimski-Subota,0:10:19.805825
3941,78,Paje Adamova,Zimski-Radni Dan,0:10:36.363636
3942,59,Paje Adamova,Zimski-Subota,0:11:13.750000
3943,94,Paje Adamova,Zimski-Subota,0:11:28.085106
3944,94,Paje Adamova,Zimski-Nedelja,0:11:57.333333
3945,49,Paje Adamova,Zimski-Radni Dan,0:14:01.690141
3946,59,Paje Adamova,Zimski-Nedelja,0:14:58.333333
3947,78,Paje Adamova,Zimski-Subota,0:16:59
3948,78,Paje Adamova,Zimski-Nedelja,0:18:10.714286
3949,49,Paje Adamova,Zimski-Nedelja,0:18:53.076923
3950,49,Paje Adamova,Zimski-Subota,0:18:53.076923
3951,34,Paje Adamova,Zimski-Radni Dan,0:22:58.571429
3952,34,Paje Adamova,Zimski-Subota,0:33:53.793103
3953,34,Paje Adamova,Zimski-Nedelja,0:33:53.793103
3954,77,Bežanijska Kosa,Zimski-Subota,0:06:31.304348
3955,77,Bežanijska Kosa,Zimski-Radni Dan,0:06:49.090909
3956,77,Bežanijska Kosa,Zimski-Nedelja,0:08:28.064516
3957,76,Bežanijska Kosa,Zimski-Radni Dan,0:24:01.666667
3958,76,Bežanijska Kosa,Zimski-Subota,0:33:04.615385
3959,76,Bežanijska Kosa,Zimski-Nedelja,0:33:04.615385
3960,41,Banjica,Zimski-Radni Dan,0:06:31.542857
3961,41,Banjica,Zimski-Nedelja,0:06:46.666667
3962,41,Banjica,Zimski-Subota,0:06:46.666667
3963,59,Banjica,Zimski-Radni Dan,0:07:26.666667
3964,94,Banjica,Zimski-Radni Dan,0:09:06
3965,40,Banjica,Zimski-Radni Dan,0:09:24.210526
3966,40,Banjica,Zimski-Subota,0:10:19.805825
3967,40,Banjica,Zimski-Nedelja,0:10:19.805825
3968,78,Banjica,Zimski-Radni Dan,0:10:36.363636
3969,59,Banjica,Zimski-Subota,0:11:14.375000
3970,94,Banjica,Zimski-Subota,0:11:27.446809
3971,94,Banjica,Zimski-Nedelja,0:11:58.681319
3972,49,Banjica,Zimski-Radni Dan,0:14:01.690141
3973,59,Banjica,Zimski-Nedelja,0:14:58.333333
3974,78,Banjica,Zimski-Subota,0:16:58
3975,78,Banjica,Zimski-Nedelja,0:18:10.714286
3976,49,Banjica,Zimski-Subota,0:18:53.076923
3977,49,Banjica,Zimski-Nedelja,0:18:53.076923
3978,34,Banjica,Zimski-Radni Dan,0:23:00
3979,34,Banjica,Zimski-Subota,0:33:53.793103
3980,34,Banjica,Zimski-Nedelja,0:33:53.793103
3981,41,Vojnomedicinska Akademija,Zimski-Radni Dan,0:06:31.542857
3982,41,Vojnomedicinska Akademija,Zimski-Subota,0:06:47.017544
3983,41,Vojnomedicinska Akademija,Zimski-Nedelja,0:06:47.017544
3984,59,Vojnomedicinska Akademija,Zimski-Radni Dan,0:07:26.666667
3985,94,Vojnomedicinska Akademija,Zimski-Radni Dan,0:09:05.500000
3986,40,Vojnomedicinska Akademija,Zimski-Radni Dan,0:09:23.684211
3987,40,Vojnomedicinska Akademija,Zimski-Subota,0:10:19.805825
3988,40,Vojnomedicinska Akademija,Zimski-Nedelja,0:10:19.805825
3989,78,Vojnomedicinska Akademija,Zimski-Radni Dan,0:10:36.363636
3990,59,Vojnomedicinska Akademija,Zimski-Subota,0:11:13.750000
3991,94,Vojnomedicinska Akademija,Zimski-Subota,0:11:28.085106
3992,94,Vojnomedicinska Akademija,Zimski-Nedelja,0:11:59.340659
3993,42,Vojnomedicinska Akademija,Zimski-Radni Dan,0:12:56.470588
3994,49,Vojnomedicinska Akademija,Zimski-Radni Dan,0:14:02.535211
3995,59,Vojnomedicinska Akademija,Zimski-Nedelja,0:14:58.333333
3996,78,Vojnomedicinska Akademija,Zimski-Subota,0:16:59
3997,78,Vojnomedicinska Akademija,Zimski-Nedelja,0:18:11.785714
3998,49,Vojnomedicinska Akademija,Zimski-Subota,0:18:51.923077
3999,49,Vojnomedicinska Akademija,Zimski-Nedelja,0:18:51.923077
4000,42,Vojnomedicinska Akademija,Zimski-Nedelja,0:25:06.976744
4001,42,Vojnomedicinska Akademija,Zimski-Subota,0:25:06.976744
4002,41,Plivalište Banjica,Zimski-Radni Dan,0:06:31.885714
4003,41,Plivalište Banjica,Zimski-Nedelja,0:06:46.666667
4004,41,Plivalište Banjica,Zimski-Subota,0:06:46.666667
4005,59,Plivalište Banjica,Zimski-Radni Dan,0:07:26.666667
4006,94,Plivalište Banjica,Zimski-Radni Dan,0:09:06.500000
4007,40,Plivalište Banjica,Zimski-Radni Dan,0:09:23.684211
4008,40,Plivalište Banjica,Zimski-Nedelja,0:10:19.805825
4009,40,Plivalište Banjica,Zimski-Subota,0:10:19.805825
4010,78,Plivalište Banjica,Zimski-Radni Dan,0:10:36.363636
4011,59,Plivalište Banjica,Zimski-Subota,0:11:13.750000
4012,94,Plivalište Banjica,Zimski-Subota,0:11:28.085106
4013,94,Plivalište Banjica,Zimski-Nedelja,0:11:59.340659
4014,42,Plivalište Banjica,Zimski-Radni Dan,0:12:55.764706
4015,49,Plivalište Banjica,Zimski-Radni Dan,0:14:02.535211
4016,59,Plivalište Banjica,Zimski-Nedelja,0:14:58.333333
4017,78,Plivalište Banjica,Zimski-Subota,0:16:59
4018,78,Plivalište Banjica,Zimski-Nedelja,0:18:10.714286
4019,49,Plivalište Banjica,Zimski-Nedelja,0:18:51.923077
4020,49,Plivalište Banjica,Zimski-Subota,0:18:51.923077
4021,42,Plivalište Banjica,Zimski-Nedelja,0:25:06.976744
4022,42,Plivalište Banjica,Zimski-Subota,0:25:06.976744
4023,41,Baštovanska,Zimski-Radni Dan,0:06:32.228571
4024,41,Baštovanska,Zimski-Subota,0:06:47.017544
4025,41,Baštovanska,Zimski-Nedelja,0:06:47.017544
4026,40,Baštovanska,Zimski-Radni Dan,0:09:23.684211
4027,40,Baštovanska,Zimski-Subota,0:10:19.805825
4028,40,Baštovanska,Zimski-Nedelja,0:10:19.805825
4029,78,Baštovanska,Zimski-Radni Dan,0:10:36.363636
4030,405,Baštovanska,Zimski-Radni Dan,0:16:56.417910
4031,78,Baštovanska,Zimski-Subota,0:16:59
4032,78,Baštovanska,Zimski-Nedelja,0:18:11.785714
4033,402,Baštovanska,Zimski-Radni Dan,0:21:20.869565
4034,401,Baštovanska,Zimski-Radni Dan,0:22:03.529412
4035,405,Baštovanska,Zimski-Subota,0:25:47.727273
4036,405,Baštovanska,Zimski-Nedelja,0:25:47.727273
4037,403,Baštovanska,Zimski-Radni Dan,0:29:43.783784
4038,402,Baštovanska,Zimski-Subota,0:29:54.545455
4039,402,Baštovanska,Zimski-Nedelja,0:29:54.545455
4040,401,Baštovanska,Zimski-Nedelja,0:30:18.333333
4041,401,Baštovanska,Zimski-Subota,0:30:18.333333
4042,409,Baštovanska,Zimski-Subota,0:33:42.222222
4043,409,Baštovanska,Zimski-Radni Dan,0:33:42.222222
4044,409,Baštovanska,Zimski-Nedelja,0:33:42.222222
4045,408,Baštovanska,Zimski-Radni Dan,0:36:20
4046,503,Baštovanska,Zimski-Radni Dan,0:42:27.500000
4047,408,Baštovanska,Zimski-Subota,0:43:00
4048,407,Baštovanska,Zimski-Nedelja,0:43:12
4049,407,Baštovanska,Zimski-Radni Dan,0:43:12
4050,407,Baštovanska,Zimski-Subota,0:43:12
4051,403,Baštovanska,Zimski-Subota,0:47:52.173913
4052,403,Baštovanska,Zimski-Nedelja,0:47:52.173913
4053,408,Baštovanska,Zimski-Nedelja,1:03:21.176471
4054,406,Baštovanska,Zimski-Nedelja,1:05:37.500000
4055,406,Baštovanska,Zimski-Radni Dan,1:05:37.500000
4056,406,Baštovanska,Zimski-Subota,1:05:37.500000
4057,503,Baštovanska,Zimski-Subota,1:12:47.142857
4058,503,Baštovanska,Zimski-Nedelja,1:12:47.142857
4059,41,Kragujevačkih Đaka,Zimski-Radni Dan,0:06:32.571429
4060,41,Kragujevačkih Đaka,Zimski-Nedelja,0:06:47.017544
4061,41,Kragujevačkih Đaka,Zimski-Subota,0:06:47.017544
4062,40,Kragujevačkih Đaka,Zimski-Radni Dan,0:09:23.157895
4063,40,Kragujevačkih Đaka,Zimski-Nedelja,0:10:19.805825
4064,40,Kragujevačkih Đaka,Zimski-Subota,0:10:19.805825
4065,78,Kragujevačkih Đaka,Zimski-Radni Dan,0:10:36.363636
4066,405,Kragujevačkih Đaka,Zimski-Radni Dan,0:16:56.417910
4067,78,Kragujevačkih Đaka,Zimski-Subota,0:17:00
4068,78,Kragujevačkih Đaka,Zimski-Nedelja,0:18:12.857143
4069,402,Kragujevačkih Đaka,Zimski-Radni Dan,0:21:20.869565
4070,401,Kragujevačkih Đaka,Zimski-Radni Dan,0:22:03.529412
4071,405,Kragujevačkih Đaka,Zimski-Nedelja,0:25:49.090909
4072,405,Kragujevačkih Đaka,Zimski-Subota,0:25:49.090909
4073,403,Kragujevačkih Đaka,Zimski-Radni Dan,0:29:42.162162
4074,402,Kragujevačkih Đaka,Zimski-Nedelja,0:29:54.545455
4075,402,Kragujevačkih Đaka,Zimski-Subota,0:29:54.545455
4076,401,Kragujevačkih Đaka,Zimski-Nedelja,0:30:20
4077,401,Kragujevačkih Đaka,Zimski-Subota,0:30:20
4078,409,Kragujevačkih Đaka,Zimski-Radni Dan,0:33:42.222222
4079,409,Kragujevačkih Đaka,Zimski-Nedelja,0:33:42.222222
4080,409,Kragujevačkih Đaka,Zimski-Subota,0:33:42.222222
4081,408,Kragujevačkih Đaka,Zimski-Radni Dan,0:36:22
4082,503,Kragujevačkih Đaka,Zimski-Radni Dan,0:42:30
4083,408,Kragujevačkih Đaka,Zimski-Subota,0:43:02.400000
4084,407,Kragujevačkih Đaka,Zimski-Subota,0:43:12
4085,407,Kragujevačkih Đaka,Zimski-Radni Dan,0:43:12
4086,407,Kragujevačkih Đaka,Zimski-Nedelja,0:43:12
4087,403,Kragujevačkih Đaka,Zimski-Nedelja,0:47:52.173913
4088,403,Kragujevačkih Đaka,Zimski-Subota,0:47:52.173913
4089,408,Kragujevačkih Đaka,Zimski-Nedelja,1:03:24.705882
4090,406,Kragujevačkih Đaka,Zimski-Radni Dan,1:05:37.500000
4091,406,Kragujevačkih Đaka,Zimski-Subota,1:05:37.500000
4092,406,Kragujevačkih Đaka,Zimski-Nedelja,1:05:37.500000
4093,503,Kragujevačkih Đaka,Zimski-Subota,1:12:51.428571
4094,503,Kragujevačkih Đaka,Zimski-Nedelja,1:12:51.428571
4095,41,Banjica 2,Zimski-Radni Dan,0:06:32.571429
4096,41,Banjica 2,Zimski-Nedelja,0:06:47.017544
4097,41,Banjica 2,Zimski-Subota,0:06:47.017544
4098,40,Banjica 2,Zimski-Radni Dan,0:09:23.157895
4099,40,Banjica 2,Zimski-Subota,0:10:19.223301
4100,40,Banjica 2,Zimski-Nedelja,0:10:19.223301
4101,78,Banjica 2,Zimski-Radni Dan,0:10:36.363636
4102,78,Banjica 2,Zimski-Subota,0:17:00
4103,78,Banjica 2,Zimski-Nedelja,0:18:12.857143
4104,50,Trošarina,Zimski-Radni Dan,0:06:32.947977
4105,50,Trošarina,Zimski-Subota,0:08:25.454545
4106,50,Trošarina,Zimski-Nedelja,0:10:54.117647
4107,49,Trošarina,Zimski-Radni Dan,0:14:04.225352
4108,49,Trošarina,Zimski-Subota,0:18:51.923077
4109,49,Trošarina,Zimski-Nedelja,0:18:51.923077
4110,50,Bulevar Peka Dapčevića,Zimski-Radni Dan,0:06:32.947977
4111,50,Bulevar Peka Dapčevića,Zimski-Subota,0:08:25.454545
4112,50,Bulevar Peka Dapčevića,Zimski-Nedelja,0:10:54.117647
4113,50,Braće Jerković (Mitrovo Brdo),Zimski-Radni Dan,0:06:33.294798
4114,18,Braće Jerković (Mitrovo Brdo),Zimski-Radni Dan,0:08:20.425532
4115,50,Braće Jerković (Mitrovo Brdo),Zimski-Subota,0:08:25.454545
4116,18,Braće Jerković (Mitrovo Brdo),Zimski-Subota,0:10:46.238532
4117,50,Braće Jerković (Mitrovo Brdo),Zimski-Nedelja,0:10:54.117647
4118,18,Braće Jerković (Mitrovo Brdo),Zimski-Nedelja,0:11:30.588235
4119,50,Zaplanjska,Zimski-Radni Dan,0:06:33.294798
4120,18,Zaplanjska,Zimski-Radni Dan,0:08:20.425532
4121,50,Zaplanjska,Zimski-Subota,0:08:25
4122,26L,Zaplanjska,Zimski-Radni Dan,0:08:29.491525
4123,18,Zaplanjska,Zimski-Subota,0:10:46.788991
4124,50,Zaplanjska,Zimski-Nedelja,0:10:53.529412
4125,18,Zaplanjska,Zimski-Nedelja,0:11:31.176471
4126,26L,Zaplanjska,Zimski-Nedelja,0:17:04.137931
4127,26L,Zaplanjska,Zimski-Subota,0:17:04.137931
4128,50,Sc Sport Eko,Zimski-Radni Dan,0:06:33.294798
4129,18,Sc Sport Eko,Zimski-Radni Dan,0:08:20.425532
4130,50,Sc Sport Eko,Zimski-Subota,0:08:25
4131,18,Sc Sport Eko,Zimski-Subota,0:10:46.788991
4132,50,Sc Sport Eko,Zimski-Nedelja,0:10:53.529412
4133,18,Sc Sport Eko,Zimski-Nedelja,0:11:31.176471
4134,50,Bulevar Kralja Aleksandra,Zimski-Radni Dan,0:06:33.641618
4135,50,Bulevar Kralja Aleksandra,Zimski-Subota,0:08:24.545455
4136,50,Bulevar Kralja Aleksandra,Zimski-Nedelja,0:10:52.941176
4137,308,Bulevar Kralja Aleksandra,Zimski-Radni Dan,0:11:12.115385
4138,308,Bulevar Kralja Aleksandra,Zimski-Subota,0:17:23.076923
4139,20,Bulevar Kralja Aleksandra,Zimski-Radni Dan,0:21:40.408163
4140,308,Bulevar Kralja Aleksandra,Zimski-Nedelja,0:24:33.913043
4141,20,Bulevar Kralja Aleksandra,Zimski-Nedelja,0:27:56.842105
4142,20,Bulevar Kralja Aleksandra,Zimski-Subota,0:27:56.842105
4143,E1,Bulevar Kralja Aleksandra,Zimski-Subota,0:29:00
4144,E1,Bulevar Kralja Aleksandra,Zimski-Radni Dan,0:29:00
4145,64,Bulevar Kralja Aleksandra,Zimski-Subota,0:38:10.909091
4146,64,Bulevar Kralja Aleksandra,Zimski-Radni Dan,0:38:10.909091
4147,64,Bulevar Kralja Aleksandra,Zimski-Nedelja,0:38:10.909091
4148,50,Konjarnik,Zimski-Radni Dan,0:06:33.641618
4149,50,Konjarnik,Zimski-Subota,0:08:24.545455
