,DC,CC,BC,EVC
Bulevar Umetnosti(707),0.0015979546180888463,0.05883901540081611,0.04390155752074922,0.000661442988953179
Czk Vlada Divljan(350),0.0015979546180888463,0.051741244171048716,0.043718721371986694,0.006150922536048076
Kongrap(1655),0.0006391818472355385,0.056943711441518496,0.04365280965539448,0.0003845303041755143
Železnik /Savska/(1910),0.0006391818472355385,0.05486970855399292,0.043227284421470544,8.452290129512899e-05
Miška Kranjca(738),0.0019175455417066154,0.04863377786067332,0.04322299628326917,1.8587860552838984e-07
Rimski Kanal(1785),0.0006391818472355385,0.028719332543987664,0.04252428907122872,7.203615105381537e-16
Tošin Bunar(1754),0.001278363694471077,0.05633168905051669,0.04244434588857135,0.00019551716521702472
Put Za Jakovo(1787),0.0009587727708533077,0.02796621531036332,0.04199218244392651,1.8518225464950562e-16
Glavna Pošta(266),0.0009587727708533077,0.060069111153772316,0.041743310191838065,0.06477148026748197
Birčaninova(270),0.0009587727708533077,0.06230585424133811,0.0416965131178926,0.0299921128951119
Blok 42(1261),0.0015979546180888463,0.06135294117647059,0.04158742798497063,0.004978333273603728
Železnik /Centar/(958),0.0009587727708533077,0.049448465501438096,0.04101762180986389,1.2350690875046544e-06
Boleč /Pumpa/(2134),0.0015979546180888463,0.029769380066217606,0.040904949554465754,1.310603675093416e-12
Put Za Institut(1440),0.0009587727708533077,0.03690250144472881,0.04045064868093415,2.8657094710488157e-11
Beogradska Arena(820),0.0006391818472355385,0.060147629848910075,0.040395206486348235,0.0008799990672762398
Naselje Vinogradi(2136),0.0009587727708533077,0.045734247336188374,0.04034840862541555,1.7917758685642725e-08
Ivo Lola Ribar(961),0.0009587727708533077,0.052661696147567195,0.03982811588114068,1.4239617273904e-05
Filipa Kljajića(1442),0.0006391818472355385,0.03572162476881978,0.0397410199213476,6.460194140345981e-12
Galenika (1231),0.001278363694471077,0.04724302451986955,0.03947561836233287,0.00015276289864220478
Stara Kaluđerica(1444),0.0009587727708533077,0.03461704410934959,0.03942065590374372,1.5514520610452054e-12
Avalska(956),0.0006391818472355385,0.048024679988949256,0.03936668677672584,2.711119584392478e-07
Beogradska Arena /Španskih Boraca/(237),0.0006391818472355385,0.05989777752254063,0.03901154867168758,0.0008154499268085606
Novo Naselje(954),0.0006391818472355385,0.04676710608913999,0.03900783299755442,6.056669387767352e-08
Pošta(1619),0.0009587727708533077,0.03502154569365941,0.03897413318069987,1.6912543001300617e-13
Omladinskih Brigada(399),0.0009587727708533077,0.05846303320192074,0.038974062845276186,0.0003519131314191525
Pančevački Most(348),0.0009587727708533077,0.04966193695838492,0.038818856437868296,0.0014339995308228167
Put Za Beli Potok(3038),0.0009587727708533077,0.03600649014395692,0.03797191898842875,6.476135539690497e-13
Jovana Avakumovića(352),0.001278363694471077,0.053823924037568374,0.0379178169432083,0.01609918943223016
Banatska(2523),0.0009587727708533077,0.04546379170056957,0.037911462620778685,3.475462017282687e-05
Ada Ciganlija(503),0.0028763183125599234,0.06247254721878369,0.03742388277382855,0.01134808822837912
Franše Deperea(391),0.001278363694471077,0.06014531754574812,0.03710916933198021,0.0013415032625780751
Vuka Vrčevića(347),0.0019175455417066154,0.0493307477652178,0.03642891222433467,0.0010827637321762854
Čardak(1446),0.0006391818472355385,0.03357152053559933,0.0363898357215952,3.804426404748434e-13
Avala(1621),0.001278363694471077,0.03398611880478347,0.03609579421623302,4.1758399978340954e-14
Groblje Zbeg(2212),0.001278363694471077,0.043704169285564635,0.03606911492932633,8.26287413563627e-06
Vladimira Tomanovića(259),0.0022371364653243847,0.052928042220643456,0.035819048971471396,1.686806317298762e-05
Hotel Radmilovac(1448),0.0006391818472355385,0.03258730043012321,0.03581461292748778,1.6698430162991145e-13
Banatska(2522),0.0009587727708533077,0.04436976219849407,0.035459603191274565,1.3829398501470162e-05
Deligradska(393),0.0009587727708533077,0.06242020427705075,0.035371170496743244,0.0050891198796548165
27. Marta(239),0.001278363694471077,0.05760203236317446,0.03533013411970167,0.05543785675391236
Petra Kočića(1450),0.0006391818472355385,0.03166010664669992,0.03524015641596579,2.75672150736104e-13
Avala(1622),0.001278363694471077,0.03387243439854508,0.035018380950585015,3.550649426826968e-14
Pošta(1620),0.0006391818472355385,0.03490278753806512,0.03484396141134634,1.4401368660241409e-13
Dušana  Petrovića Šaneta(1452),0.001278363694471077,0.030786032645591665,0.03479014079061249,7.706851997570923e-13
Galenika (1230),0.001278363694471077,0.04605602084222611,0.03477023359018177,6.080452810572174e-05
"Oš ""Dragojlo Dudić""(1432)",0.001278363694471077,0.04223926131915009,0.03407046641251422,2.191433373562919e-09
Dr Velizara Kosanovića(100),0.001278363694471077,0.04772945680857879,0.033905174495158695,1.709940864018906e-06
Trebež(2411),0.0009587727708533077,0.041415732419160564,0.03388306814563847,1.1507833425162921e-09
27. Marta(240),0.001278363694471077,0.05759037031583597,0.0334840444879131,0.05550098929820844
Groblje Zbeg(2213),0.0009587727708533077,0.04274123046661567,0.03339976880030478,3.1455561784354487e-06
Kneza Miloša(1216),0.0022371364653243847,0.06133249701080032,0.03303236619811089,0.012570488814969461
Julino Brdo(722),0.0022371364653243847,0.0494750490165075,0.03282454431972544,1.1687463062227902e-05
London(269),0.001278363694471077,0.060590217265016844,0.032552150558860966,0.10189616550031624
Prvomajska(2341),0.0009587727708533077,0.039984154569617666,0.032364608514340094,2.7353006183744503e-10
Nine Kirsanove(1434),0.0009587727708533077,0.0407421875,0.032360766969834476,6.128887114834873e-10
Blok 21(119),0.0022371364653243847,0.05886336700716745,0.032326277360838714,0.02812291335966241
Trošarina(910),0.0019175455417066154,0.05348900817121953,0.03219416564352448,4.8792288059577544e-05
Makedonska(238),0.0015979546180888463,0.05931528662420382,0.031872675968760415,0.1475932701255654
Novo Naselje(1436),0.0009587727708533077,0.03935255055840628,0.03180659140407286,1.4759961178405778e-10
Kneza Višeslava(179),0.0015979546180888463,0.059012126812892515,0.031248705683833075,0.001112172357330301
Cvijićeva(492),0.0006391818472355385,0.05506960699765923,0.03101703652558271,0.014728990047906598
Put Za Kaluđericu(1438),0.001278363694471077,0.03806060016299522,0.030899319634359462,4.8247310297556873e-11
Coca-Cola(1159),0.001278363694471077,0.04694532797215387,0.03088302575115111,0.00019196866718798174
Ruska(497),0.001278363694471077,0.0611766085987448,0.030881047606280434,0.003478233972932485
Bulevar Zorana Đinđića(401),0.0022371364653243847,0.05812203956533853,0.030847550602529014,0.0006769485437605098
Palata Pravde(706),0.001278363694471077,0.06439994237141622,0.030329532992492404,0.010032692280131384
Maksima Gorkog(825),0.001278363694471077,0.05703089401257632,0.03026506832808223,0.0012514802560101867
Boleč Raskršće(1457),0.001278363694471077,0.028938728323699422,0.030197616419375645,7.074955134030341e-13
Blok 25(844),0.0015979546180888463,0.0627292957238227,0.02994888282219614,0.004705681713013486
Omladinskih Brigada(795),0.0009587727708533077,0.05518421191866105,0.029919087754570868,5.7263374506620774e-05
Blok 42(1062),0.0022371364653243847,0.060056428859330914,0.0290944812834826,0.001970159600494642
Železnik R(1980),0.0009587727708533077,0.058703238152414544,0.029059452755325066,0.0017671177914623105
Boleč Raskršće(1456),0.001278363694471077,0.02833931094446256,0.028994079984813743,6.094716521625403e-13
Naselje Belvil(2758),0.0006391818472355385,0.05840846726773814,0.028965516171531158,0.0010846052029942646
Pijaca(467),0.0015979546180888463,0.05121951219512195,0.028853512362738316,5.575656008553109e-06
Železnik R(911),0.0009587727708533077,0.058564797484465074,0.028803612114526714,0.0011966053106973757
Sp Lasta(696),0.0015979546180888463,0.05448656555278876,0.028783364414249998,4.434655350250093e-05
Žarkovo(725),0.001278363694471077,0.04865495257347224,0.028621369250955597,3.3375412864576378e-06
Novo Naselje (Rušanj)(2757),0.0006391818472355385,0.04228778397956563,0.02859148669220134,3.628790563893463e-09
Agostina Neta(1263),0.0006391818472355385,0.056549555410973756,0.02858329239855066,0.00023763811004914265
Julino Brdo(723),0.0015979546180888463,0.0501024787036444,0.028542914962411618,1.3617409842995911e-05
Blok 70(793),0.001278363694471077,0.05281547498480859,0.028418669585406054,1.4018485852839687e-05
Blok 25(772),0.0015979546180888463,0.06169772256728778,0.0284008897787606,0.006402684194726771
Trebež(2343),0.0009587727708533077,0.04081020450751252,0.02839737879906843,8.634133248396508e-10
Železnička Stanica Tošin Bunar(1123),0.0022371364653243847,0.05365410336431291,0.02824554203010019,0.00010162620808354941
Bajdina(1429),0.0015979546180888463,0.044972404277337015,0.028046504813442716,1.6707884438222094e-07
Stara Lipovica(2339),0.0009587727708533077,0.038671165325720215,0.028014648013827748,6.512817922046006e-11
Kružni Put(2298),0.0009587727708533077,0.04503065365685174,0.027795657255589756,6.909237868739631e-09
Mz Vml(1572),0.0009587727708533077,0.047768804482237456,0.027456969585389412,2.3654484363207218e-07
Prvomajska(2342),0.0006391818472355385,0.03938722590065708,0.027104108701551246,1.9501871242431098e-10
Braće Vučković(915),0.0009587727708533077,0.046529956726694126,0.02681500931440513,6.041261917175086e-07
Boleč /Pumpa/(2103),0.001278363694471077,0.029135434610549838,0.026603299739432252,9.695586020649148e-13
Stara Lipovica(2340),0.0006391818472355385,0.03809674552250618,0.026553611292199446,4.423161458242295e-11
Škola Josif Pančić(182),0.001278363694471077,0.05762749323167026,0.026432550890164087,0.0008866181388462844
Žarkovo(914),0.0006391818472355385,0.04786452915621367,0.026201689781839878,2.58788538077994e-06
Milentija Popovića(302),0.0009587727708533077,0.060094491818391334,0.026200488231381644,0.0074879856105096705
Malinjak(1762),0.0009587727708533077,0.040436805376066164,0.02614157575347564,5.676755870498581e-09
Lipovački Put 4 Deo(2338),0.0006391818472355385,0.036909466234149216,0.02601339909799388,1.0106099237379185e-11
Grčića Milenka(232),0.0009587727708533077,0.05475161420147334,0.026001497578632342,0.00034142990226780715
Baštovanska(291),0.0019175455417066154,0.052775388351970855,0.025939742837615538,4.462988157499415e-05
Bačvanska(230),0.0009587727708533077,0.05272469922151451,0.02581214054171286,7.836134983198963e-05
Paunova(856),0.0015979546180888463,0.05497768563095196,0.02578740845463017,0.00013583464064581771
Vuka Vrčevića(346),0.0015979546180888463,0.04786599357503442,0.025688284954288296,0.0004575453936457179
Drenjak(2336),0.0009587727708533077,0.035803373229283474,0.02565622627068769,2.4447034402629232e-12
Galovica(1764),0.0006391818472355385,0.03900377697169141,0.025534543717823134,1.299181566547232e-09
Palilulska Pijaca(743),0.0015979546180888463,0.05766466403744794,0.025264897216451473,0.04981520906998043
Kirovljeva(505),0.0009587727708533077,0.06014994232987313,0.025225206840688397,0.0036310518377907835
Orešac(1766),0.0006391818472355385,0.037672469840352524,0.024955234083260214,2.9838862341121674e-10
Džordža Vašingtona(356),0.0019175455417066154,0.056329660833873405,0.02479384410279576,0.12417700773882555
Mirijevska(1431),0.0006391818472355385,0.04335176025603724,0.024737321147369956,3.8333271463026094e-08
Surčin /Ulaz/(1768),0.0006391818472355385,0.03643243872620364,0.0243776272988871,6.877610398878355e-11
Glavna Pošta(267),0.0009587727708533077,0.0585812442663771,0.02436902073024378,0.06847069107430089
Studentski Grad(1119),0.0022371364653243847,0.053959439884113954,0.02424215790353408,0.0001827098865789824
Kneževac(943),0.001278363694471077,0.045865642544084664,0.02415360381017674,2.5447591733984406e-08
Železnik /Centar/(957),0.0009587727708533077,0.049572243346007606,0.023967796911255574,1.2910181683843578e-06
Lipovački Put 4 Deo(2337),0.0006391818472355385,0.037454662979854204,0.023946863587214644,1.481412484276026e-11
Coca-Cola(1158),0.001278363694471077,0.04463241377342881,0.023871032015174924,2.8836956331269353e-05
Crkva(1770),0.0006391818472355385,0.03527780283214576,0.02380315375886318,1.5912195087375912e-11
Drenjak(2335),0.0009587727708533077,0.03632458788019503,0.02359798477556616,3.5637961918674054e-12
Zdravstvena St. Leštane I Vinča(1454),0.001278363694471077,0.02993570854540584,0.02345058851071931,9.717379680459196e-13
Bare(2533),0.0006391818472355385,0.027577757996139644,0.023311823565597044,2.0437393785913524e-13
Bare(2534),0.0006391818472355385,0.028144563574872276,0.02323585882804907,2.3723438365702474e-13
Marka Raba(1772),0.0006391818472355385,0.034199711450181434,0.023231745349180866,3.712232639408559e-12
Dobanovačka Petlja(2252),0.001278363694471077,0.044936236213235295,0.023136787501614117,4.4114019571003443e-07
Dom Zdravlja Voždovac(388),0.0009587727708533077,0.0577625992246631,0.02309558143097033,0.0003063515338573891
Nićiforovićeva(1658),0.001278363694471077,0.05113246396705559,0.023079122866367804,6.346842742483033e-06
Crkva Sv. Vasilija Ostroškog(853),0.0009587727708533077,0.054686544208888965,0.023045218252865696,0.0001071123513685282
Skopljanska(1774),0.0009587727708533077,0.033188375053033514,0.02275440919538276,9.455104402888196e-13
Mite Ružića(102),0.0009587727708533077,0.04635555555555555,0.022735023429272704,4.444293048830161e-07
Srpskih Udarnih Brigada(866),0.0006391818472355385,0.05461495496753473,0.022727353199512666,4.2202649502619995e-05
Hladnjača Pkb(1458),0.0006391818472355385,0.026856063857179643,0.022688784738160613,6.854718310530426e-14
Blok 21(118),0.0019175455417066154,0.05977876697934777,0.022680677269520867,0.031242764094177995
Kneževac(1011),0.0009587727708533077,0.04447571532130826,0.02264380016617627,3.496564073633977e-08
Hladnjača Pkb(1459),0.0006391818472355385,0.02739282306284854,0.022612411316567087,7.956628198742877e-14
Avalska(955),0.0006391818472355385,0.04814438700147711,0.022333593957004967,2.8345175681993904e-07
Svetolika Lazarevića Laze(966),0.0006391818472355385,0.05906225225565329,0.022261152991113045,0.0011414408432907652
Kanarevo Brdo(868),0.0009587727708533077,0.05254143368092287,0.02225962103969671,9.73726065548134e-06
Mesara(2182),0.0009587727708533077,0.02723972525224386,0.02221313205210956,5.107251872855447e-17
Narodnih Heroja(1987),0.001278363694471077,0.056064216731468705,0.022115694866256308,0.00033152596491854984
Jablanička(1009),0.0006391818472355385,0.045399146861669716,0.022071241267019374,1.3503619382039723e-07
Vikendice(1460),0.0006391818472355385,0.026171179083130505,0.02206574591072418,2.3024820172964584e-14
Lipovačka(1570),0.0006391818472355385,0.046019443177974205,0.022037809534955842,5.169448683178533e-08
Vikendice(1461),0.0006391818472355385,0.02668019577414349,0.02198896380508511,2.6725552262935468e-14
Škola Josif Pančić(181),0.0009587727708533077,0.05667759523248864,0.021985207631393555,0.0003974139240622453
Novo Naselje(953),0.0006391818472355385,0.04688132088758372,0.021975397935048876,6.24931716554792e-08
Mihajla Gavrilovića(823),0.0006391818472355385,0.05821936924365057,0.02188436193819159,0.0005826266025097307
Obalskih Radnika(968),0.0009587727708533077,0.056562844592273905,0.021788232683397114,0.00026954060129757225
Naselje Vinogradi(2135),0.0006391818472355385,0.045858920432061676,0.02166698338484338,1.4587389996746956e-08
Naselje Klenak(1568),0.0009587727708533077,0.04445170547371113,0.021549430235500776,1.2210786645386938e-08
Jablanička(1010),0.0009587727708533077,0.04594578720155062,0.021542713923613798,1.7341512396708088e-07
Ulica Oslobođenja (941),0.0015979546180888463,0.04722876290527078,0.02150454324592707,7.179636352120365e-08
Plantaža(1462),0.0006391818472355385,0.02552035756231241,0.02144270708328775,7.83324641923645e-15
Dom Zdravlja(183),0.0006391818472355385,0.054383342602892105,0.02140243308002001,8.747937858102553e-05
Plantaža(1463),0.0006391818472355385,0.026003706504666373,0.021365516293603132,9.092129534907216e-15
Braće Vučković(916),0.0006391818472355385,0.04714905671749744,0.021277216845574046,7.393561392632879e-07
Kijevska(185),0.0009587727708533077,0.05244192672543827,0.02123691555504482,2.2658044590244497e-05
Dom Zdravlja(184),0.0006391818472355385,0.055388373575019474,0.021201307996599274,0.0001944979913293844
Vojvode Micka Krstića(655),0.0006391818472355385,0.047151188197887314,0.021045129840563514,0.00023306011032799868
Kijevska(186),0.0009587727708533077,0.05341322271726328,0.02098210725690875,4.6864232851133534e-05
Pet Solitera(858),0.0009587727708533077,0.057066258138644195,0.020949904964550452,0.00038080316647800687
Bećarevo Brdo(1464),0.0009587727708533077,0.02490111971477912,0.020896296514391382,2.9599199277434052e-15
Mirijevski Bulevar(661),0.001278363694471077,0.04175953235729824,0.020872912470166358,2.5902665745695815e-06
Bećarevo Brdo(1465),0.0009587727708533077,0.025360674339439133,0.02081358849009188,3.4355672351226237e-15
Surčin /Centar/(1778),0.001278363694471077,0.03220195949283715,0.02074043052119697,2.865642451340174e-13
Narodnog Fronta(1566),0.0009587727708533077,0.043095018386656934,0.020637680942845297,3.6912448859592995e-09
Diljska(657),0.0006391818472355385,0.04517041763508539,0.02044997007643415,5.017635341962936e-05
Svetolika Lazarevića Laze(967),0.0009587727708533077,0.059688680325054366,0.02029631444732787,0.004153421782880524
"Blok ""Branko Momirov""(767)",0.0009587727708533077,0.047753494902631095,0.020286442369027283,0.0003625819570789577
Kneževac(1012),0.0009587727708533077,0.04499956855638968,0.020164109482517414,4.4162174772956314e-08
Zdravka Čelara(243),0.0009587727708533077,0.05533352196364151,0.020103871434360272,0.01378844284961165
Put Za Adu Huju(659),0.0006391818472355385,0.043357767400612465,0.019857914608200744,1.0854754428023213e-05
Trebevićka(187),0.0019175455417066154,0.05091116173120729,0.019854117566173262,1.614259038035339e-05
Karađorđev Park(148),0.0019175455417066154,0.0584827019045661,0.019822416878240868,0.006735436584450831
Obalskih Radnika(969),0.0006391818472355385,0.05710270822687787,0.019813336640276298,0.0009126475618048607
Mz Čukarička Padina(971),0.001278363694471077,0.05493328651685393,0.019770213706300353,0.00022966202809178405
Dom Zdravlja(1582),0.0009587727708533077,0.03783234792701948,0.019765170929986052,7.997189392266482e-11
Podvožnjak(245),0.0006391818472355385,0.05303569612529238,0.019526654012381937,0.0029683704914957344
Škola Vojislav Ilić(830),0.0006391818472355385,0.050647458724506315,0.019434698726331693,1.693392866484339e-05
Dobanovci /Ulaz/(1825),0.001278363694471077,0.044932364513627615,0.019122658983690023,2.462575187433955e-07
Silosi(1789),0.0009587727708533077,0.027232138971810513,0.0190996835505696,5.1023642836665514e-17
Marka Oreškovića(247),0.0006391818472355385,0.051002444987775064,0.019045402488281096,0.0006404828260178504
Šabačka(249),0.0009587727708533077,0.04919579265129003,0.01898395208108402,0.00014493090516672346
Zvezdara(832),0.0006391818472355385,0.048790756420451886,0.018960202883641177,3.841119284846293e-06
Vikend Naselje(1760),0.0009587727708533077,0.041922906869247156,0.018922358399090764,1.3836869164626585e-08
Gandijeva(791),0.0009587727708533077,0.05060322799754181,0.018749440539465576,3.4386564028438767e-06
Krušedolska(1780),0.0006391818472355385,0.0312603027124232,0.018748413267791187,6.73100709981457e-14
Valjevska(1002),0.0009587727708533077,0.05334219812816448,0.01872110413297091,6.820251860023598e-05
Železnička Stanica Novi Beograd(2280),0.0015979546180888463,0.060273919827403544,0.018699902983228874,0.001781059005226972
Bulevar Umetnosti(435),0.001278363694471077,0.05917170953101362,0.018685121019469345,0.000646767478638035
Vodovodska(1000),0.0009587727708533077,0.05165326774188223,0.01860214503896986,2.049308834132045e-05
Mz Krnjača(769),0.0009587727708533077,0.04873831775700935,0.01856690116552142,0.0005813255943050284
Prvomajska(1564),0.001278363694471077,0.04499568593615186,0.018566694297835612,1.0246487950108124e-07
Bulevar Kralja Aleksandra(480),0.0015979546180888463,0.04646569646569647,0.01845305855108725,5.075170320795536e-07
Šumareva Kuća(2033),0.0009587727708533077,0.03290255418038045,0.01842901666210432,9.769667362660308e-15
Dr Huga Klajna(1190),0.001278363694471077,0.047205962223160945,0.018400411846975277,2.246383182651102e-06
Zmaj(1854),0.0006391818472355385,0.05278607216964421,0.018338796239279937,2.4915615245954617e-05
Mali Zbeg(2211),0.0006391818472355385,0.04128240649119335,0.01823727209152975,6.829974564623521e-07
Mirijevski Bulevar(662),0.0009587727708533077,0.04097641466193476,0.018186812230373148,1.0507923553315228e-06
Šumareva Kuća(2034),0.0009587727708533077,0.032795304475421866,0.01815195593102864,8.294835751031572e-15
Surčin /Mlin/(1948),0.0006391818472355385,0.03037274315666861,0.01815064473717112,1.5907825535215614e-14
Nićiforovićeva(1657),0.0009587727708533077,0.050147445349060835,0.018123411186120333,3.2791903868194014e-06
Bolnica(3113),0.001278363694471077,0.04279969360398315,0.01807993294974086,8.47527305643071e-06
Vojvode Micka Krstića(656),0.0006391818472355385,0.04581661639382669,0.018047814042607944,9.848324276298254e-05
Milentija Popovića(301),0.0009587727708533077,0.0611311907785484,0.017982906939039568,0.008046916722182553
Petrinjska(220),0.0022371364653243847,0.049626492839130225,0.017907320109033432,6.9229415744109334e-06
Put Za Soko Salaš(1861),0.001278363694471077,0.044934945572565124,0.017844970847964804,1.1593317127810628e-07
Voždovac-Okretnica(1597),0.0015979546180888463,0.051744666776914174,0.017812710562826576,3.461739802752043e-05
Grmeč(1856),0.0006391818472355385,0.0505313135880624,0.01779347040806944,5.527232803453769e-06
Koste Trifkovića(105),0.0019175455417066154,0.0455531453362256,0.017753780803675113,2.8464750103605484e-07
Pretok(2157),0.0009587727708533077,0.039987220447284345,0.01774333914890096,1.5820213310654815e-07
Deponija(1640),0.0006391818472355385,0.04415375497417662,0.01773924652678178,5.847416045382143e-09
Mz Čukarička Padina(970),0.001278363694471077,0.05432103051977362,0.017724506294046604,7.8259758027182e-05
Silosi(1788),0.0009587727708533077,0.026589506959669607,0.017698386922715845,2.832606694047928e-17
Timočki Put(2334),0.0006391818472355385,0.034633903370413416,0.01768927656475511,5.634563409385731e-13
Ostružnica 1(1967),0.0006391818472355385,0.055532877806371464,0.017669643709518897,0.00038542242146086985
Pirotsko Naselje(1260),0.0009587727708533077,0.042362784652459996,0.017577307189176987,2.3445741580320886e-06
Braće Nikolić(1782),0.0009587727708533077,0.029534749818298518,0.01757405966291197,3.983413349351034e-15
Kijevo(1642),0.0009587727708533077,0.04259171033825631,0.01754611201525257,1.4349039991229655e-09
Jakovo (Ulaz)(2851),0.0006391818472355385,0.02652436698398705,0.017541800323599217,1.2242286228022666e-17
Studentski Grad(1182),0.001278363694471077,0.05335038363171356,0.017527328167323587,9.877114170685547e-05
Sebeš Mokri(1252),0.0009587727708533077,0.03863487634123153,0.01751780086929303,7.0152507058520075e-09
Diljska(658),0.0006391818472355385,0.04394786370403663,0.017453975690225856,2.1200652022573466e-05
Trebevićka(188),0.0019175455417066154,0.05164048059149723,0.017404104419081416,1.9838515725153737e-05
"Blok ""Branko Momirov""(768)",0.0006391818472355385,0.046739861079991035,0.0174021730654538,0.00012515586133132268
Mite Ružića(479),0.001278363694471077,0.046228171261412994,0.017387921479091087,4.512175764060111e-07
Raška(861),0.001278363694471077,0.05321971629758138,0.01737319787556169,3.90521272606159e-05
Ostružnica 1(932),0.0006391818472355385,0.055403084441454045,0.017357682854375854,0.00026053788524199497
Trošarina(909),0.0009587727708533077,0.05513947873896417,0.01734514643484361,0.00010203868447690777
Železnička Rampa(1660),0.0006391818472355385,0.048764902984493104,0.01733011796967676,1.3946568118201101e-06
Staro Sajmište(1051),0.0019175455417066154,0.05837359849262168,0.017312227748814867,0.03657868417780391
Vladimira Tomanovića(2907),0.0006391818472355385,0.055657340045180456,0.01726506275461691,7.258157464087545e-05
Ikarbus(1858),0.0006391818472355385,0.0484793083680647,0.017259509885554122,1.2319347484475318e-06
Koste Trifkovića(104),0.0015979546180888463,0.04557105822725816,0.01719793317176932,2.395142711487471e-07
Milutina Milankovića(1181),0.001278363694471077,0.05493521542188981,0.017166819179558562,0.00012375439567105306
Kragujevačkih Đaka(293),0.0009587727708533077,0.050407578052002446,0.01714406224580375,1.0193663427210575e-05
Lipovački Put(2332),0.0006391818472355385,0.033558918478319155,0.0170969401262404,1.307632445227252e-13
Ostružnica 2(1982),0.0006391818472355385,0.05269628481929334,0.017049806240439242,8.41452043621465e-05
Pakračka(1258),0.0006391818472355385,0.04111100892118091,0.017044825891291214,5.046497444342561e-07
Jakovo (Ulaz)(2850),0.0006391818472355385,0.025914760398204437,0.017014070463583466,6.830621726677349e-18
Bežanijska Kosa (Ulaz)(1204),0.001278363694471077,0.04556840357673375,0.016980386951659796,5.795085152391265e-07
Železnička Rampa(1659),0.0006391818472355385,0.047868922681516386,0.016946889397258153,7.172783700198748e-07
Nikole Dobrovića(1187),0.0009587727708533077,0.051084880246853114,0.016921064456518562,2.9189805197759235e-05
Servisi(1791),0.0006391818472355385,0.02585288066693657,0.016915696365821183,2.953825168602069e-18
Put Za Adu Huju(660),0.0006391818472355385,0.04229864547003001,0.016895991740558697,4.5773513440532e-06
Draženovac(2029),0.0009587727708533077,0.03165370102477466,0.016891968048896668,7.714406959321732e-15
Partizanski Blok(766),0.0006391818472355385,0.044996980068451785,0.016870946075449388,2.709020193881398e-05
Partizanski Blok(765),0.0006391818472355385,0.04591881658888791,0.01682803949965138,7.82663113523333e-05
Stevana Filipovića(1662),0.0009587727708533077,0.046609664541500326,0.016789122464383893,3.216463326122879e-07
Dalmatinska(553),0.0019175455417066154,0.05439468743480982,0.016739519564193818,0.012270086244576973
Ostružnica 2(963),0.0006391818472355385,0.0525864676817586,0.01673862869638345,5.678218742161396e-05
Naselje Radiofar(2553),0.0006391818472355385,0.04663050281660755,0.016735029594459026,2.86547122049173e-07
Pravni Fakultet(65),0.0022371364653243847,0.058342034606205254,0.01665500217058555,0.03314181917748684
Zaplanjska(429),0.001278363694471077,0.048310894268774704,0.016627729809675508,2.39116198129133e-07
Sebeš Suvi(1256),0.0006391818472355385,0.039994375990592565,0.016624963646202837,1.0870612084867912e-07
Elektronska Industrija(1161),0.001278363694471077,0.044953667121614825,0.016597219760269847,5.0768118463198356e-05
Put Za Ćumurane(2755),0.0006391818472355385,0.03255136540962289,0.01650782207458438,3.0688616404782734e-14
Blok Sutjeska(764),0.0009587727708533077,0.043563005555014134,0.016470524296195478,6.5372794137656405e-06
Naselje Ekonomija(1166),0.0009587727708533077,0.04108671673932454,0.01644042855683799,2.333259120690834e-06
Južni Bulevar(390),0.0009587727708533077,0.058970976253298155,0.016432790162511514,0.0017914770388068818
Pećani(1981),0.0006391818472355385,0.0501402131239484,0.016431296994507613,1.8391318489118268e-05
Put Za Src(3039),0.0009587727708533077,0.028741491912149687,0.0164237162457086,1.001024445645823e-15
Servisi(1790),0.0006391818472355385,0.02527729083021642,0.01639184900423813,1.6617472322734298e-18
Marka Čelebonovića(1996),0.0009587727708533077,0.04879608258998191,0.016387020472229,7.5769101454231e-06
Stevana Filipovića(1661),0.0006391818472355385,0.0457911373880466,0.016340810957711886,1.57437929421726e-07
Blok Sutjeska(1906),0.0009587727708533077,0.04431760240213019,0.016336879711215595,1.789191186219945e-05
Sremska(1793),0.0006391818472355385,0.02521841452013282,0.016293474906475845,7.191951089083794e-19
Sebeška Reka(1254),0.0006391818472355385,0.03925726115049244,0.01628861437442925,2.3807564841699995e-08
Pećani(964),0.0006391818472355385,0.05005358885351847,0.016123388922816204,1.2414943062840246e-05
Geomašina(1155),0.0009587727708533077,0.04715331987100274,0.01612096192644458,0.00018377900246895849
Konjarnik(222),0.0009587727708533077,0.04783599088838269,0.016091895145865384,1.619093291285838e-06
Banjica 2(1599),0.0006391818472355385,0.04830269068679665,0.015988337822000567,2.2248926162506595e-06
Tehnički Fakulteti(585),0.0022371364653243847,0.057264691348987026,0.015952450160427175,0.029359120563157665
Bajdina(1428),0.001278363694471077,0.04334815676821412,0.015926824985709142,2.4644441236701468e-08
Zelengora(2367),0.0006391818472355385,0.04783233459704048,0.01581765790011877,4.033405274926226e-06
Belarička(1168),0.0006391818472355385,0.03950508174988953,0.015817389729401655,5.100012145033072e-07
Mite Ružića(103),0.001278363694471077,0.04517041763508539,0.015789124075244798,5.095535508402309e-07
Žikice Jovanovića(1663),0.0009587727708533077,0.043888686284960864,0.015787146247007063,3.626754263821882e-08
Sremska(1792),0.0006391818472355385,0.024673931900263377,0.01577330570130272,4.123859911439203e-19
