,Id,Composite,DC,CC,BC,EVC,lat,lon,community
841,Pumpa(1329),0.0008789787752537873,0.0006391818472355385,0.027931514675426695,0.0009499475604468557,9.298187907158279e-15,44.858444,20.433138,9
1763,Augusta Šenoe(1721),0.001033840948121181,0.0006391818472355385,0.04035180480507589,0.0007978362066975281,5.06630366213741e-07,44.85276,20.472969,9
1647,Bele Bartoka(1240),0.0013834301442502976,0.001278363694471077,0.03375841532884516,0.0007100786528823851,2.4198252859507873e-10,44.877178,20.451355,9
3029,Milana Ajvaza(1245),0.0009564778127409635,0.0006391818472355385,0.03566340312524933,0.0005777223057009243,2.924685922578619e-10,44.877396,20.459114,9
1758,Milana Zečara(1719),0.0010001043057599308,0.0006391818472355385,0.03944084503491567,0.00048011880372800085,2.068061630911429e-07,44.84877,20.471283,9
864,Put Za Crvenku(2830),0.0008333737726438406,0.0006391818472355385,0.027200417264310862,0.0004211305517674329,5.620560430402185e-16,44.859348,20.42828,9
840,Put Za Crvenku(2831),0.0008302698383886517,0.0006391818472355385,0.027177972726483104,0.00037978938190950706,2.099788359384847e-15,44.859131,20.429319,9
3028,Mihajla Šolohova(1243),0.0009332438441529491,0.0006391818472355385,0.03504822070634094,0.0003558428898825435,3.7921570850884154e-10,44.879059,20.456444,9
671,Bolja(2191),0.000784801203957558,0.0006391818472355385,0.02391415666103651,0.0003489771946379898,2.5331179004020813e-19,44.887573,20.5389,9
669,Železnicka Rampa(1348),0.0007850764433655824,0.0006391818472355385,0.023958102034409623,0.00034442680834050006,7.10725473911392e-19,44.8759,20.53915,9
1756,Kotež(1937),0.0009697221766870502,0.0006391818472355385,0.03879053853019934,0.00016008475362140856,1.1795722093379569e-07,44.85157,20.46701,9
839,Crvenka(1330),0.0008124280943488973,0.0006391818472355385,0.026994616605700877,0.0001527981229450473,5.676905688516451e-16,44.860798,20.417765,9
1266,Borča 3(1237),0.0008960877311580852,0.0006391818472355385,0.03337350811139435,0.0001363146137248792,9.682266407219435e-11,44.874592,20.448177,9
670,Njegoševa(1938),0.0007584121736955708,0.0006391818472355385,0.023541183905624603,3.317492739727923e-05,2.1409627605657857e-19,44.886314,20.536083,9
1648,Borča 3(1238),0.0008778926511692942,0.0006391818472355385,0.03266077262716199,7.788127926105255e-06,7.075528481845991e-11,44.874725,20.448318,9
1757,Olge Jovičić(1717),0.0009491976709807974,0.0006391818472355385,0.03805828549187506,1.2260521366410587e-06,6.680463364646302e-08,44.849697,20.467417,9
2549,Borča 3(2803),0.0008875322903786512,0.0006391818472355385,0.03341984683905284,1.174966630947681e-06,1.325582726034886e-10,44.874496,20.448458,9
2858,Borča 3(2804),0.0008875322903786512,0.0006391818472355385,0.03341984683905284,1.174966630947681e-06,1.325582726034886e-10,44.874767,20.44866,9
643,Omladinski Stadion(1279),0.0008662481388247804,0.00031959092361776926,0.04647397813688213,0.0,0.00011958323673000461,44.815491,20.490129,9
279,Brankov Most(298),0.029544737628435284,0.0022371364653243847,0.058436828835558875,0.11404877657909794,0.08643977777176146,44.815006,20.452724,10
2497,Železnička Stanica Rakovica(1386),0.005069035451045165,0.001278363694471077,0.049947323053347384,0.05184555185734585,5.171636822848924e-07,44.74826,20.444521,10
2500,Hasanaginica(1131),0.0044925941032124385,0.0006391818472355385,0.05500958140679665,0.04875417077979794,4.2080189437148446e-05,44.757938,20.455833,10
2499,Koste Živkovića(1229),0.004425213358376608,0.0006391818472355385,0.05287884677133152,0.048287921153792546,9.148754068444037e-06,44.75695,20.452385,10
2498,Košutnjak(1384),0.004373409142378239,0.0006391818472355385,0.05115001716443529,0.04788685955222364,2.007400246351916e-06,44.756565,20.44763,10
278,Blok 21(119),0.010864319195770057,0.0022371364653243847,0.05886336700716745,0.032326277360838714,0.02812291335966241,44.813911,20.434052,10
480,Kneza Višeslava(179),0.004263818903536613,0.0015979546180888463,0.059012126812892515,0.031248705683833075,0.001112172357330301,44.783085,20.42104,10
479,Ruska(497),0.004579111461162913,0.001278363694471077,0.0611766085987448,0.030881047606280434,0.003478233972932485,44.795128,20.43589,10
387,Blok 25(844),0.005034698104729971,0.0015979546180888463,0.0627292957238227,0.02994888282219614,0.004705681713013486,44.812862,20.423643,10
1578,Blok 42(1062),0.004768110472896614,0.0022371364653243847,0.060056428859330914,0.0290944812834826,0.001970159600494642,44.803661,20.418633,10
355,Blok 25(772),0.005298301377280273,0.0015979546180888463,0.06169772256728778,0.0284008897787606,0.006402684194726771,44.813694,20.42473,10
461,Milentija Popovića(302),0.004928914565775549,0.0009587727708533077,0.060094491818391334,0.026200488231381644,0.0074879856105096705,44.811687,20.43058,10
465,Blok 21(118),0.010703203081630338,0.0019175455417066154,0.05977876697934777,0.022680677269520867,0.031242764094177995,44.813751,20.433493,10
481,Škola Josif Pančić(181),0.0029997832282344455,0.0009587727708533077,0.05667759523248864,0.021985207631393555,0.0003974139240622453,44.78104,20.417135,10
1272,Železnička Stanica Novi Beograd(2280),0.003579672257884015,0.0015979546180888463,0.060273919827403544,0.018699902983228874,0.001781059005226972,44.80719,20.418489,10
466,Milentija Popovića(301),0.004510941366845271,0.0009587727708533077,0.0611311907785484,0.017982906939039568,0.008046916722182553,44.812885,20.429043,10
983,Staro Sajmište(1051),0.011522484986651812,0.0019175455417066154,0.05837359849262168,0.017312227748814867,0.03657868417780391,44.812141,20.441669,10
1577,Naselje Belvil(2759),0.0025293436190941335,0.0009587727708533077,0.05742021911071147,0.014685690976111082,0.00046432084073444056,44.803909,20.411461,10
1575,Omladinskih Brigada(794),0.0023586327097809717,0.0009587727708533077,0.05433612336331747,0.014224971216897173,2.7364582506861293e-05,44.804352,20.398312,10
455,Blok 70(792),0.002292595773761462,0.0009587727708533077,0.05200179488457895,0.013774824036906249,7.556089791349553e-06,44.804077,20.393978,10
1576,Agostina Neta(1264),0.0021292365821279496,0.0006391818472355385,0.05568408314350797,0.01359766200923174,0.0001023935713556274,44.80426,20.405144,10
464,Brankov Most(297),0.006743421839152281,0.0022371364653243847,0.057034012613466516,0.011951736318843546,0.016078453664601578,44.815353,20.452,10
738,Ušće(299),0.0031064839315330084,0.0009587727708533077,0.05493425095243947,0.011721227723531357,0.004065264410640688,44.815197,20.439228,10
2706,Miška Kranjca(2462),0.0018683012088540193,0.0006391818472355385,0.047995214283523026,0.01159807125440558,1.220075589954844e-07,44.742241,20.441048,10
1540,Španskih Boraca(1731),0.0023214013766755417,0.0009587727708533077,0.058348562264573155,0.011408619054605733,0.0004737278163291608,44.810452,20.414366,10
386,Beogradska Arena(434),0.00258206404414174,0.0009587727708533077,0.06090392401121146,0.01138373897323988,0.00148734981720601,44.815777,20.421696,10
1395,Omladinskih Brigada 1(2322),0.0023840575740529633,0.001278363694471077,0.055213424855746325,0.01107235781907618,5.4324449282115536e-05,44.814423,20.405699,10
1539,Bulevar Umetnosti(2323),0.0019537474833353054,0.0006391818472355385,0.05657716300515324,0.010811797400941188,0.00010996231837073658,44.812546,20.409788,10
1394,Narodnih Heroja(1004),0.002111951821703403,0.0009587727708533077,0.05420716178992776,0.010477284939905056,6.895622088885232e-05,44.816406,20.401367,10
2452,Topčiderski Park(2582),0.002598861121259153,0.0015979546180888463,0.05672177507069828,0.009074718891962272,0.0005366763579479745,44.782288,20.440845,10
1270,Blok 23(122),0.0023261722130315434,0.0009587727708533077,0.05683097824112754,0.007985579911622666,0.001615420811688054,44.806717,20.42712,10
275,Brankov Most(361),0.019147246993774573,0.001278363694471077,0.057612638323728156,0.007544853652815432,0.0753725402693558,44.815235,20.452085,10
2584,Hipodrom(177),0.001970474146058954,0.0009587727708533077,0.05609034686743748,0.00739140889743749,0.000259433277399237,44.787682,20.423929,10
2715,Careva Ćuprija(3699),0.0018636688562056155,0.0006391818472355385,0.05795195673513233,0.007071602515991675,0.0007556206190659836,44.786438,20.431622,10
2581,Železnička Stanica Novi Beograd(127),0.0018382194155154004,0.0009587727708533077,0.05166691435081983,0.00693734233236037,7.014717025757345e-05,44.8069,20.418497,10
2552,Petlja Radnička(3025),0.0020514485819595253,0.0009587727708533077,0.05751098204275185,0.006900143281277179,0.0006829799440117017,44.790852,20.427084,10
2560,Železnička Stanica Novi Beograd(126),0.0018429052481342715,0.0009587727708533077,0.05205716472291081,0.006896349403689528,8.02716004722919e-05,44.806667,20.418167,10
1271,Milutina Milankovića(482),0.002040853678272923,0.0009587727708533077,0.05827032664158814,0.006415532307857476,0.0007371314097565307,44.807228,20.422251,10
2603,Milutina Milankovića(124),0.0016601483310013595,0.0006391818472355385,0.05391481149631264,0.006212906110336768,0.0003491352034774647,44.807133,20.422131,10
985,Ekonomski Fakultet(10),0.004025137078874941,0.0015979546180888463,0.05842373545941707,0.006065004553924541,0.0076728023732125245,44.810883,20.454124,10
2712,Dom Garde(2689),0.0015787298723535053,0.0006391818472355385,0.05403491805826584,0.005759891636245494,0.00011715087231711268,44.776363,20.439644,10
2561,Blok 42(128),0.001494419445635209,0.0006391818472355385,0.04949617982504706,0.005737923999480154,1.7302845295137883e-05,44.803967,20.416258,10
2580,Blok 42(129),0.0014892352806980375,0.0006391818472355385,0.04914325202996655,0.005737923999480154,1.5112186359876079e-05,44.804676,20.417326,10
1656,Blok 23(123),0.0020806301193797335,0.0009587727708533077,0.05445622095755234,0.00563225034649081,0.0013745598308496944,44.806866,20.42767,10
439,Palata Srbija(364),0.003282058839219714,0.0009587727708533077,0.059126984126984125,0.005446056356104952,0.0064872373178079526,44.817024,20.429585,10
1657,Sava Centar(121),0.0029205614270833955,0.0006391818472355385,0.05599699345001611,0.005388147474820424,0.0060686129879289775,44.810131,20.430628,10
2711,Železnička Stanica Topčider(3018),0.001496270559059791,0.0006391818472355385,0.051892268400278614,0.005268417933643178,2.5598936464675947e-05,44.776997,20.437437,10
2471,Staro Sajmište(1050),0.004345626002252996,0.0015979546180888463,0.05752895752895753,0.00511314846207379,0.009434648145848337,44.812172,20.441502,10
2562,Naselje Belvil(1935),0.00141734113445128,0.0006391818472355385,0.04717393598576791,0.005102011624608992,3.730153009111375e-06,44.80423,20.40974,10
2579,Naselje Belvil(1936),0.0014129721105514848,0.0006391818472355385,0.04685324109429046,0.005102011624608992,3.2559489263259415e-06,44.804111,20.41077,10
440,Španskih Boraca(366),0.0021171144491118985,0.0009587727708533077,0.057350757895122714,0.0050304035412375965,0.0015470223711526484,44.819828,20.423332,10
2583,Petlja Radnička(3030),0.0017355467230982064,0.0009587727708533077,0.05391202467306466,0.004995264797040694,6.699050276316966e-05,44.791958,20.426947,10
2710,Topčiderska Okretnica(2454),0.0014448105140841719,0.0006391818472355385,0.05036295449789953,0.004876041597835041,5.600711648613985e-06,44.774372,20.437687,10
459,Milutina Milankovića(800),0.0017623844641596813,0.0009587727708533077,0.05546593870207222,0.004742054542083966,0.0001707086214251393,44.816254,20.406137,10
438,Šest Kaplara(362),0.008212787255122918,0.001278363694471077,0.05797343116002446,0.004721605316037404,0.027673023563194326,44.815334,20.433405,10
458,Erport Siti(798),0.0019527292354411321,0.001278363694471077,0.055085118743728324,0.004700275687116212,6.684455944739707e-05,44.811871,20.40217,10
2709,Patrijarha Pavla(2456),0.0014055457414594054,0.0006391818472355385,0.049123963828183875,0.004554617677620129,1.2315152595961606e-06,44.766304,20.443676,10
1269,Sava Centar(120),0.0030363058762970397,0.0006391818472355385,0.05730769230769231,0.004540784627552999,0.006760213159779273,44.809158,20.429333,10
2563,Agostina Neta(130),0.001345383085214733,0.0006391818472355385,0.04505853721757413,0.0044656905656922825,8.042551354956181e-07,44.804581,20.402761,10
2578,Agostina Neta(131),0.0013414702665552948,0.0006391818472355385,0.044765869779818876,0.0044656905656922825,7.015584864753066e-07,44.804409,20.404724,10
1653,Blok 42(554),0.0017354268761830048,0.0009587727708533077,0.05576347305389222,0.004324672377204684,0.00015923104003071395,44.804703,20.417488,10
2707,Vareška(3695),0.0013743107411950492,0.0006391818472355385,0.0481206938976378,0.0042943715736471245,1.6908692440534891e-07,44.750374,20.445732,10
2708,Košutnjak(2460),0.0013721315372237073,0.0006391818472355385,0.04803573895822779,0.004278486956123762,2.929154427094209e-07,44.757214,20.44665,10
2582,Đorđa Stanojevića(3028),0.0014232612759192056,0.0006391818472355385,0.05235418130709768,0.0040929274169894374,2.8381051625324565e-05,44.806892,20.41584,10
2564,Omladinskih Brigada(132),0.001276311870206003,0.0006391818472355385,0.04312352706073678,0.0038289608227300258,1.7342992640564652e-07,44.804569,20.398403,10
2577,Omladinskih Brigada(133),0.001272743089503197,0.0006391818472355385,0.042855381918288526,0.0038289608227300258,1.5117825180487815e-07,44.804523,20.40024,10
2604,Milutina Milankovića(125),0.001459756005505021,0.0006391818472355385,0.05224578393721823,0.0037592409710077773,0.0002972482676878803,44.806862,20.422518,10
457,Tehnička Škola Novi Beograd(796),0.0016334008428517295,0.0009587727708533077,0.05350913195156987,0.0037213673104699993,2.1110629806758492e-05,44.808952,20.399727,10
1546,Milutina Milankovića(1104),0.0019406018442659748,0.001278363694471077,0.0568299460578652,0.0034641250527902216,0.00028242680639372714,44.808811,20.418804,10
2453,Kneza Višeslava(180),0.0016857807006752403,0.0009587727708533077,0.055080270384452894,0.003458611256122924,0.0002400472363547585,44.783485,20.422672,10
411,Palata Srbija(365),0.004091838438258013,0.001278363694471077,0.058067030397505846,0.0034122255019177774,0.00977256364364939,44.817097,20.428783,10
2657,Petlja Radnička(3026),0.0014337176676262157,0.0006391818472355385,0.05492364402317009,0.00335680733478557,0.0001449451111706694,44.791245,20.427359,10
2551,Bulevar Crvene Armije(2672),0.0015352876848982596,0.0006391818472355385,0.05783306225048056,0.0033351029502511494,0.00043065234324064875,44.805046,20.412865,10
2454,Topčiderski Park(2583),0.0016615814285989928,0.0009587727708533077,0.05503183369094938,0.003239649593707527,0.00020145501340868648,44.781723,20.441496,10
2565,Blok 70(134),0.0012094277466978324,0.0006391818472355385,0.04134677643141245,0.0031918223957222223,3.740438871447699e-08,44.804226,20.393377,10
